provider_id,provider_name,system_family,indicator_id,indicator_value,evidence_url,evidence_excerpt,coder_email_or_id,date_coded_utc,last_reviewed_utc
ai_sweden,AI Sweden,GPT‑SW3,ACC1,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC2,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC3,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC4,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC5,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC6,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC7,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC8,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC9,Unknown,,,,,
ai_sweden,AI Sweden,GPT‑SW3,ACC10,Unknown,,,,,
siloai,Silo AI,Poro,GOV1,Unknown,,,,,
siloai,Silo AI,Poro,GOV2,Unknown,,,,,
siloai,Silo AI,Poro,GOV3,1,https://huggingface.co/FinGPT-AI/porov-0.1/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,GOV4,Unknown,,,,,
siloai,Silo AI,Poro,GOV5,Unknown,,,,,
siloai,Silo AI,Poro,GOV6,Unknown,,,,,
siloai,Silo AI,Poro,GOV7,Unknown,,,,,
siloai,Silo AI,Poro,GOV8,Unknown,,,,,
siloai,Silo AI,Poro,GOV9,Unknown,,,,,
siloai,Silo AI,Poro,GOV10,Unknown,,,,,
siloai,Silo AI,Poro,INC1,Unknown,,,,,
siloai,Silo AI,Poro,INC2,Unknown,,,,,
siloai,Silo AI,Poro,INC3,Unknown,,,,,
siloai,Silo AI,Poro,INC4,Unknown,,,,,
siloai,Silo AI,Poro,INC5,Unknown,,,,,
siloai,Silo AI,Poro,INC6,Unknown,,,,,
siloai,Silo AI,Poro,INC7,Unknown,,,,,
siloai,Silo AI,Poro,INC8,Unknown,,,,,
siloai,Silo AI,Poro,INC9,Unknown,,,,,
siloai,Silo AI,Poro,INC10,Unknown,,,,,
siloai,Silo AI,Poro,TRA1,Yes,https://huggingface.co/FinGPT-AI/porov-0.1,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,TRA2,1,https://huggingface.co/FinGPT-AI/porov-0.1,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,TRA3,Yes,https://huggingface.co/FinGPT-AI/porov-0.1,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,TRA4,Unknown,,,,,
siloai,Silo AI,Poro,TRA5,Yes,https://huggingface.co/FinGPT-AI/porov-0.1#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,TRA6,Unknown,,,,,
siloai,Silo AI,Poro,TRA7,Unknown,,,,,
siloai,Silo AI,Poro,TRA8,Unknown,,,,,
siloai,Silo AI,Poro,TRA9,Unknown,,,,,
siloai,Silo AI,Poro,TRA10,Yes,https://huggingface.co/FinGPT-AI/porov-0.1,Some weights available (subset/variants); others not.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
siloai,Silo AI,Poro,ACC1,Unknown,,,,,
siloai,Silo AI,Poro,ACC2,Unknown,,,,,
siloai,Silo AI,Poro,ACC3,Unknown,,,,,
siloai,Silo AI,Poro,ACC4,Unknown,,,,,
siloai,Silo AI,Poro,ACC5,Unknown,,,,,
siloai,Silo AI,Poro,ACC6,Unknown,,,,,
siloai,Silo AI,Poro,ACC7,Unknown,,,,,
siloai,Silo AI,Poro,ACC8,Unknown,,,,,
siloai,Silo AI,Poro,ACC9,Unknown,,,,,
siloai,Silo AI,Poro,ACC10,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV1,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV2,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV3,1,https://huggingface.co/PlanTL-GOB-ES/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,GOV4,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV5,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV6,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV7,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV8,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV9,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,GOV10,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC1,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC2,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC3,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC4,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC5,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC6,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC7,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC8,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC9,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,INC10,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA1,Yes,https://huggingface.co/PlanTL-GOB-ES,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,TRA2,1,https://huggingface.co/PlanTL-GOB-ES,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,TRA3,Yes,https://huggingface.co/PlanTL-GOB-ES,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,TRA4,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA5,Yes,https://huggingface.co/PlanTL-GOB-ES#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,TRA6,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA7,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA8,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA9,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,TRA10,Yes,https://huggingface.co/PlanTL-GOB-ES,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
planTL,PlanTL-GOB (BSC),MarIA,ACC1,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC2,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC3,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC4,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC5,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC6,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC7,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC8,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC9,Unknown,,,,,
planTL,PlanTL-GOB (BSC),MarIA,ACC10,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV1,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV2,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV3,0,https://www.SBERT.net/,No public issue tracker; feedback limited to support channels.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV4,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV5,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV6,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV7,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV8,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV9,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,GOV10,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC1,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC2,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC3,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC4,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC5,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC6,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC7,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC8,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC9,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,INC10,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA1,Yes,https://www.SBERT.net/,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA2,1,https://www.SBERT.net/,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA3,Yes,https://www.SBERT.net/,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA4,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA5,Unknown,https://www.SBERT.net/,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA6,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA7,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA8,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA9,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,TRA10,Yes,https://www.SBERT.net/,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC1,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC2,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC3,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC4,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC5,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC6,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC7,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC8,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC9,Unknown,,,,,
ukp,UKP Lab (TU Darmstadt),SentenceTransformers,ACC10,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV1,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV2,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV3,0,https://camembert-model.fr/,No public issue tracker; feedback limited to support channels.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV4,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV5,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV6,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV7,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV8,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV9,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,GOV10,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC1,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC2,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC3,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC4,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC5,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC6,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC7,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC8,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC9,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,INC10,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA1,Yes,https://camembert-model.fr/,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA2,1,https://camembert-model.fr/,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA3,Yes,https://camembert-model.fr/,License/terms listed: MIT/Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA4,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA5,Unknown,https://camembert-model.fr/,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA6,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA7,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA8,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA9,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,TRA10,Yes,https://camembert-model.fr/,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC1,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC2,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC3,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC4,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC5,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC6,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC7,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC8,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC9,Unknown,,,,,
inria,INRIA/CNRS/Sorbonne,CamemBERT,ACC10,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV1,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV2,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV3,1,https://huggingface.co/LeoLM/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,GOV4,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV5,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV6,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV7,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV8,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV9,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,GOV10,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC1,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC2,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC3,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC4,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC5,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC6,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC7,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC8,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC9,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,INC10,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA1,Yes,https://huggingface.co/LeoLM,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,TRA2,1,https://huggingface.co/LeoLM,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,TRA3,Yes,https://huggingface.co/LeoLM,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,TRA4,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA5,Yes,https://huggingface.co/LeoLM#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,TRA6,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA7,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA8,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA9,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,TRA10,Yes,https://huggingface.co/LeoLM,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
lnu_lm,LMU/LAION,LeoLM,ACC1,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC2,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC3,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC4,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC5,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC6,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC7,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC8,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC9,Unknown,,,,,
lnu_lm,LMU/LAION,LeoLM,ACC10,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV1,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV2,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV3,1,https://huggingface.co/baichuan-inc/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,GOV4,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV5,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV6,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV7,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV8,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV9,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,GOV10,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC1,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC2,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC3,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC4,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC5,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC6,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC7,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC8,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC9,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,INC10,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA1,Yes,https://huggingface.co/baichuan-inc,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,TRA2,1,https://huggingface.co/baichuan-inc,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,TRA3,No,https://huggingface.co/baichuan-inc,License/terms listed: Baichuan License,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,TRA4,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA5,Yes,https://huggingface.co/baichuan-inc#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,TRA6,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA7,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA8,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA9,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,TRA10,Yes,https://huggingface.co/baichuan-inc,Some weights available (subset/variants); others not.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
baichuan,Baichuan AI,Baichuan 2,ACC1,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC2,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC3,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC4,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC5,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC6,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC7,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC8,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC9,Unknown,,,,,
baichuan,Baichuan AI,Baichuan 2,ACC10,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV1,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV2,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV3,1,https://github.com/OpenBMB/MiniCPM/issues,Public GitHub issues exist for bug reports/feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,GOV4,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV5,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV6,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV7,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV8,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV9,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,GOV10,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC1,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC2,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC3,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC4,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC5,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC6,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC7,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC8,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC9,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,INC10,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA1,Yes,https://github.com/OpenBMB/MiniCPM,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,TRA2,1,https://github.com/OpenBMB/MiniCPM,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,TRA3,Yes,https://github.com/OpenBMB/MiniCPM,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,TRA4,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA5,Yes,https://github.com/OpenBMB/MiniCPM/releases,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,TRA6,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA7,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA8,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA9,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,TRA10,Yes,https://github.com/OpenBMB/MiniCPM,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
minicpm,OpenBMB,MiniCPM,ACC1,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC2,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC3,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC4,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC5,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC6,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC7,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC8,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC9,Unknown,,,,,
minicpm,OpenBMB,MiniCPM,ACC10,Unknown,,,,,
internlm,Shanghai AI Lab,InternLM,GOV1,Unknown,,,,,
internlm,Shanghai AI Lab,InternLM,GOV2,Unknown,,,,,
internlm,Shanghai AI Lab,InternLM,GOV3,1,https://github.com/InternLM/InternLM/issues,Public GitHub issues exist for bug reports/feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
